utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,4528.64,
0 %, 3 MiB, 24576 MiB,9.61 W,11.1,4529.67,
0 %, 3 MiB, 24576 MiB,9.88 W,10.8,4530.71,
0 %, 3 MiB, 24576 MiB,9.87 W,11.8,4531.74,
0 %, 3 MiB, 24576 MiB,9.74 W,10.8,4532.77,
0 %, 3 MiB, 24576 MiB,10.03 W,10.8,4533.81,
0 %, 3 MiB, 24576 MiB,10.10 W,10.9,4534.84,
0 %, 3 MiB, 24576 MiB,10.50 W,11.0,4535.87,
0 %, 3 MiB, 24576 MiB,10.05 W,10.8,4536.91,
0 %, 3 MiB, 24576 MiB,10.15 W,10.9,4537.94,
0 %, 3 MiB, 24576 MiB,10.06 W,10.9,4538.97,
0 %, 3 MiB, 24576 MiB,10.42 W,11.0,4540.01,
0 %, 3 MiB, 24576 MiB,10.28 W,11.2,4541.04,
0 %, 3 MiB, 24576 MiB,9.77 W,11.0,4542.07,
0 %, 3 MiB, 24576 MiB,10.31 W,10.8,4543.11,
0 %, 3 MiB, 24576 MiB,9.80 W,10.9,4544.14,
0 %, 3 MiB, 24576 MiB,9.85 W,11.0,4545.18,
0 %, 3 MiB, 24576 MiB,9.94 W,11.4,4546.21,
0 %, 3 MiB, 24576 MiB,10.10 W,11.3,4547.24,
0 %, 3 MiB, 24576 MiB,10.70 W,11.0,4548.28,
0 %, 3 MiB, 24576 MiB,10.35 W,10.9,4549.31,
0 %, 3 MiB, 24576 MiB,10.54 W,10.9,4550.34,
0 %, 3 MiB, 24576 MiB,9.97 W,10.8,4551.38,
0 %, 3 MiB, 24576 MiB,10.71 W,11.0,4552.41,
0 %, 3 MiB, 24576 MiB,10.08 W,10.9,4553.44,
0 %, 3 MiB, 24576 MiB,10.19 W,11.1,4554.48,
0 %, 3 MiB, 24576 MiB,10.25 W,10.9,4555.51,
0 %, 3 MiB, 24576 MiB,10.33 W,11.2,4556.55,
0 %, 3 MiB, 24576 MiB,9.82 W,11.0,4557.58,
0 %, 3 MiB, 24576 MiB,10.08 W,10.9,4558.62,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,4559.65,
0 %, 3 MiB, 24576 MiB,10.47 W,10.9,4560.68,
0 %, 3 MiB, 24576 MiB,10.23 W,11.7,4561.72,
0 %, 3 MiB, 24576 MiB,10.09 W,10.9,4562.75,
0 %, 3 MiB, 24576 MiB,10.05 W,10.9,4563.78,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,4564.82,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,4565.85,
0 %, 3 MiB, 24576 MiB,10.40 W,11.1,4566.88,
0 %, 3 MiB, 24576 MiB,10.21 W,10.7,4567.92,
0 %, 3 MiB, 24576 MiB,10.41 W,10.8,4568.95,
0 %, 3 MiB, 24576 MiB,10.20 W,11.3,4569.98,
0 %, 3 MiB, 24576 MiB,9.84 W,11.2,4571.02,
0 %, 3 MiB, 24576 MiB,10.32 W,10.9,4572.05,
0 %, 3 MiB, 24576 MiB,10.08 W,10.8,4573.08,
0 %, 3 MiB, 24576 MiB,10.27 W,10.9,4574.12,
0 %, 3 MiB, 24576 MiB,9.81 W,10.7,4575.15,
0 %, 3 MiB, 24576 MiB,9.93 W,11.3,4576.19,
0 %, 3 MiB, 24576 MiB,9.95 W,11.3,4577.22,
0 %, 3 MiB, 24576 MiB,10.27 W,11.6,4578.26,
0 %, 3 MiB, 24576 MiB,10.20 W,10.8,4579.29,
0 %, 3 MiB, 24576 MiB,9.70 W,11.0,4580.33,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,4581.37,
0 %, 3 MiB, 24576 MiB,9.77 W,11.0,4582.4,
0 %, 3 MiB, 24576 MiB,10.29 W,10.8,4583.44,
0 %, 3 MiB, 24576 MiB,10.29 W,11.0,4584.48,
0 %, 3 MiB, 24576 MiB,9.93 W,11.1,4585.51,
0 %, 3 MiB, 24576 MiB,10.40 W,11.2,4586.54,
0 %, 3 MiB, 24576 MiB,9.99 W,10.9,4587.58,
0 %, 3 MiB, 24576 MiB,10.04 W,10.7,4588.61,
0 %, 3 MiB, 24576 MiB,9.87 W,11.1,4589.64,
0 %, 3 MiB, 24576 MiB,9.99 W,10.5,4590.68,
0 %, 3 MiB, 24576 MiB,10.28 W,11.4,4591.71,
0 %, 3 MiB, 24576 MiB,10.29 W,10.8,4592.74,
0 %, 3 MiB, 24576 MiB,10.05 W,10.9,4593.78,
0 %, 3 MiB, 24576 MiB,10.29 W,10.8,4594.81,
0 %, 3 MiB, 24576 MiB,9.44 W,10.9,4595.84,
0 %, 3 MiB, 24576 MiB,9.78 W,10.7,4596.88,
0 %, 3 MiB, 24576 MiB,9.80 W,10.8,4597.91,
0 %, 3 MiB, 24576 MiB,9.95 W,10.7,4598.94,
0 %, 3 MiB, 24576 MiB,9.99 W,11.2,4599.98,
0 %, 3 MiB, 24576 MiB,10.15 W,10.9,4601.01,
0 %, 3 MiB, 24576 MiB,9.95 W,11.2,4602.05,
0 %, 3 MiB, 24576 MiB,10.03 W,10.7,4603.08,
0 %, 3 MiB, 24576 MiB,9.84 W,10.9,4604.11,
0 %, 3 MiB, 24576 MiB,9.49 W,10.9,4605.15,
0 %, 3 MiB, 24576 MiB,10.12 W,11.3,4606.18,
0 %, 3 MiB, 24576 MiB,10.31 W,11.1,4607.22,
0 %, 3 MiB, 24576 MiB,9.99 W,11.1,4608.25,
0 %, 3 MiB, 24576 MiB,10.34 W,10.6,4609.29,
0 %, 3 MiB, 24576 MiB,9.80 W,11.0,4610.33,
0 %, 3 MiB, 24576 MiB,9.82 W,10.9,4611.36,
0 %, 3 MiB, 24576 MiB,9.69 W,11.0,4612.4,
0 %, 3 MiB, 24576 MiB,10.27 W,11.1,4613.43,
0 %, 3 MiB, 24576 MiB,10.25 W,10.8,4614.46,
0 %, 3 MiB, 24576 MiB,9.87 W,11.2,4615.5,
0 %, 3 MiB, 24576 MiB,10.18 W,10.9,4616.53,
0 %, 3 MiB, 24576 MiB,10.14 W,11.2,4617.56,
0 %, 3 MiB, 24576 MiB,9.53 W,10.9,4618.6,
0 %, 3 MiB, 24576 MiB,9.66 W,11.1,4619.63,
0 %, 3 MiB, 24576 MiB,9.99 W,10.9,4620.67,
0 %, 3 MiB, 24576 MiB,9.91 W,11.7,4621.7,
0 %, 3 MiB, 24576 MiB,9.86 W,11.1,4622.73,
0 %, 3 MiB, 24576 MiB,9.54 W,10.9,4623.77,
0 %, 3 MiB, 24576 MiB,9.53 W,11.0,4624.8,
0 %, 3 MiB, 24576 MiB,9.88 W,10.9,4625.83,
0 %, 3 MiB, 24576 MiB,9.90 W,10.8,4626.87,
0 %, 3 MiB, 24576 MiB,9.85 W,11.0,4627.9,
0 %, 3 MiB, 24576 MiB,9.84 W,10.8,4628.93,
0 %, 3 MiB, 24576 MiB,10.12 W,11.2,4629.97,
0 %, 3 MiB, 24576 MiB,9.71 W,10.9,4631.0,
0 %, 3 MiB, 24576 MiB,9.88 W,11.4,4632.04,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,4633.07,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,4634.1,
0 %, 3 MiB, 24576 MiB,9.83 W,10.9,4635.14,
0 %, 3 MiB, 24576 MiB,9.73 W,11.3,4636.17,
0 %, 3 MiB, 24576 MiB,9.86 W,11.4,4637.21,
0 %, 3 MiB, 24576 MiB,9.99 W,11.4,4638.24,
0 %, 3 MiB, 24576 MiB,10.29 W,10.7,4639.27,
0 %, 3 MiB, 24576 MiB,10.17 W,11.1,4640.31,
0 %, 3 MiB, 24576 MiB,10.20 W,10.9,4641.34,
0 %, 3 MiB, 24576 MiB,9.48 W,10.9,4642.37,
0 %, 3 MiB, 24576 MiB,9.74 W,10.9,4643.41,
0 %, 3 MiB, 24576 MiB,9.76 W,10.7,4644.44,
0 %, 3 MiB, 24576 MiB,9.94 W,11.0,4645.47,
0 %, 3 MiB, 24576 MiB,9.59 W,10.7,4646.51,
0 %, 3 MiB, 24576 MiB,9.96 W,11.3,4647.54,
0 %, 3 MiB, 24576 MiB,10.41 W,11.0,4648.58,
0 %, 3 MiB, 24576 MiB,10.54 W,10.8,4649.61,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,4650.64,
0 %, 3 MiB, 24576 MiB,9.90 W,11.6,4651.68,
0 %, 3 MiB, 24576 MiB,9.78 W,11.0,4652.71,
0 %, 3 MiB, 24576 MiB,9.87 W,10.8,4653.74,
0 %, 3 MiB, 24576 MiB,9.74 W,11.0,4654.78,
0 %, 3 MiB, 24576 MiB,9.84 W,11.0,4655.81,
0 %, 3 MiB, 24576 MiB,9.89 W,10.9,4656.84,
0 %, 3 MiB, 24576 MiB,9.96 W,10.9,4657.88,
0 %, 3 MiB, 24576 MiB,9.75 W,11.0,4658.91,
0 %, 3 MiB, 24576 MiB,9.56 W,10.8,4659.94,
0 %, 3 MiB, 24576 MiB,10.09 W,11.2,4660.98,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,4662.01,
0 %, 3 MiB, 24576 MiB,10.30 W,11.3,4663.05,
0 %, 3 MiB, 24576 MiB,10.35 W,10.9,4664.08,
0 %, 3 MiB, 24576 MiB,10.17 W,10.8,4665.11,
0 %, 3 MiB, 24576 MiB,9.46 W,10.8,4666.15,
0 %, 3 MiB, 24576 MiB,9.78 W,11.5,4667.18,
0 %, 3 MiB, 24576 MiB,10.11 W,10.6,4668.21,
0 %, 3 MiB, 24576 MiB,10.24 W,10.9,4669.25,
0 %, 3 MiB, 24576 MiB,10.11 W,10.8,4670.28,
0 %, 3 MiB, 24576 MiB,9.98 W,10.8,4671.31,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,4672.35,
0 %, 3 MiB, 24576 MiB,9.71 W,11.1,4673.38,
0 %, 3 MiB, 24576 MiB,9.90 W,11.0,4674.41,
0 %, 3 MiB, 24576 MiB,10.62 W,11.1,4675.45,
0 %, 3 MiB, 24576 MiB,10.43 W,10.9,4676.48,
0 %, 3 MiB, 24576 MiB,10.17 W,11.2,4677.52,
0 %, 3 MiB, 24576 MiB,10.21 W,11.1,4678.55,
0 %, 3 MiB, 24576 MiB,10.19 W,10.9,4679.59,
0 %, 3 MiB, 24576 MiB,9.94 W,10.9,4680.62,
0 %, 3 MiB, 24576 MiB,10.02 W,11.7,4681.65,
0 %, 3 MiB, 24576 MiB,10.27 W,10.9,4682.69,
0 %, 3 MiB, 24576 MiB,10.01 W,11.1,4683.72,
0 %, 3 MiB, 24576 MiB,9.78 W,10.8,4684.76,
0 %, 3 MiB, 24576 MiB,9.45 W,11.1,4685.79,
0 %, 3 MiB, 24576 MiB,9.65 W,11.1,4686.83,
0 %, 3 MiB, 24576 MiB,9.81 W,11.0,4687.87,
0 %, 3 MiB, 24576 MiB,10.06 W,11.1,4688.9,
0 %, 3 MiB, 24576 MiB,10.25 W,10.9,4689.94,
0 %, 3 MiB, 24576 MiB,9.94 W,11.3,4690.98,
0 %, 3 MiB, 24576 MiB,9.96 W,10.9,4692.01,
0 %, 3 MiB, 24576 MiB,9.94 W,11.1,4693.05,
0 %, 3 MiB, 24576 MiB,10.06 W,10.8,4694.09,
0 %, 3 MiB, 24576 MiB,10.45 W,11.0,4695.13,
0 %, 3 MiB, 24576 MiB,10.57 W,10.9,4696.17,
0 %, 3 MiB, 24576 MiB,10.18 W,11.8,4697.2,
0 %, 3 MiB, 24576 MiB,10.04 W,11.1,4698.23,
0 %, 3 MiB, 24576 MiB,10.53 W,10.9,4699.27,
0 %, 3 MiB, 24576 MiB,10.46 W,11.1,4700.3,
0 %, 3 MiB, 24576 MiB,10.46 W,10.8,4701.33,
0 %, 3 MiB, 24576 MiB,10.45 W,10.8,4702.37,
0 %, 3 MiB, 24576 MiB,10.23 W,10.8,4703.4,
0 %, 3 MiB, 24576 MiB,10.27 W,11.1,4704.43,
0 %, 3 MiB, 24576 MiB,10.09 W,10.9,4705.47,
0 %, 3 MiB, 24576 MiB,10.91 W,11.3,4706.5,
0 %, 3 MiB, 24576 MiB,10.25 W,11.0,4707.54,
0 %, 3 MiB, 24576 MiB,10.65 W,11.3,4708.57,
0 %, 3 MiB, 24576 MiB,10.35 W,10.8,4709.6,
0 %, 3 MiB, 24576 MiB,10.53 W,10.8,4710.64,
0 %, 3 MiB, 24576 MiB,10.40 W,14.8,4711.67,
0 %, 3 MiB, 24576 MiB,10.38 W,14.0,4712.7,
0 %, 3 MiB, 24576 MiB,10.69 W,11.0,4713.74,
0 %, 3 MiB, 24576 MiB,11.13 W,10.9,4714.77,
0 %, 3 MiB, 24576 MiB,10.76 W,10.9,4715.81,
0 %, 3 MiB, 24576 MiB,9.92 W,11.0,4716.84,
0 %, 3 MiB, 24576 MiB,9.81 W,11.0,4717.87,
0 %, 3 MiB, 24576 MiB,10.33 W,10.9,4718.91,
0 %, 3 MiB, 24576 MiB,10.22 W,11.1,4719.94,
0 %, 3 MiB, 24576 MiB,10.20 W,11.2,4720.97,
0 %, 3 MiB, 24576 MiB,10.14 W,10.8,4722.01,
0 %, 3 MiB, 24576 MiB,9.75 W,11.2,4723.04,
0 %, 3 MiB, 24576 MiB,9.96 W,11.1,4724.07,
0 %, 3 MiB, 24576 MiB,9.99 W,10.9,4725.11,
0 %, 3 MiB, 24576 MiB,10.08 W,12.1,4726.14,
0 %, 3 MiB, 24576 MiB,10.12 W,12.3,4727.18,
0 %, 3 MiB, 24576 MiB,10.02 W,10.8,4728.21,
0 %, 3 MiB, 24576 MiB,10.23 W,10.8,4729.24,
0 %, 3 MiB, 24576 MiB,9.94 W,10.8,4730.28,
0 %, 3 MiB, 24576 MiB,10.09 W,11.0,4731.31,
0 %, 3 MiB, 24576 MiB,9.58 W,11.0,4732.34,
0 %, 3 MiB, 24576 MiB,10.35 W,10.8,4733.38,
0 %, 3 MiB, 24576 MiB,10.40 W,10.9,4734.41,
0 %, 3 MiB, 24576 MiB,10.25 W,10.8,4735.45,
0 %, 3 MiB, 24576 MiB,9.91 W,11.1,4736.48,
0 %, 3 MiB, 24576 MiB,10.18 W,11.0,4737.51,
0 %, 3 MiB, 24576 MiB,10.05 W,11.3,4738.54,
0 %, 3 MiB, 24576 MiB,10.39 W,10.9,4739.58,
0 %, 3 MiB, 24576 MiB,10.45 W,10.9,4740.61,
0 %, 3 MiB, 24576 MiB,10.89 W,11.7,4741.65,
0 %, 3 MiB, 24576 MiB,10.13 W,10.9,4742.68,
0 %, 3 MiB, 24576 MiB,10.32 W,11.0,4743.72,
0 %, 3 MiB, 24576 MiB,10.56 W,10.8,4744.75,
0 %, 3 MiB, 24576 MiB,10.76 W,10.7,4745.78,
0 %, 3 MiB, 24576 MiB,10.56 W,10.7,4746.82,
0 %, 3 MiB, 24576 MiB,10.47 W,11.0,4747.85,
0 %, 3 MiB, 24576 MiB,10.68 W,11.0,4748.88,
0 %, 3 MiB, 24576 MiB,10.37 W,10.8,4749.92,
0 %, 3 MiB, 24576 MiB,10.01 W,11.0,4750.95,
0 %, 3 MiB, 24576 MiB,10.20 W,11.1,4751.98,
0 %, 3 MiB, 24576 MiB,10.37 W,10.9,4753.02,
0 %, 3 MiB, 24576 MiB,10.25 W,11.3,4754.05,
0 %, 3 MiB, 24576 MiB,10.59 W,10.8,4755.08,
0 %, 3 MiB, 24576 MiB,10.59 W,10.8,4756.12,
0 %, 3 MiB, 24576 MiB,10.27 W,11.6,4757.15,
0 %, 3 MiB, 24576 MiB,10.14 W,10.8,4758.18,
0 %, 3 MiB, 24576 MiB,10.20 W,11.5,4759.22,
0 %, 3 MiB, 24576 MiB,10.37 W,10.9,4760.25,
0 %, 3 MiB, 24576 MiB,9.94 W,10.9,4761.29,
0 %, 3 MiB, 24576 MiB,10.09 W,11.1,4762.32,
0 %, 3 MiB, 24576 MiB,9.97 W,10.8,4763.35,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,4764.39,
0 %, 3 MiB, 24576 MiB,9.90 W,11.2,4765.42,
0 %, 3 MiB, 24576 MiB,9.25 W,11.2,4766.45,
0 %, 3 MiB, 24576 MiB,9.65 W,11.9,4767.49,
0 %, 3 MiB, 24576 MiB,9.60 W,11.4,4768.52,
0 %, 3 MiB, 24576 MiB,9.27 W,11.3,4769.56,
0 %, 3 MiB, 24576 MiB,9.39 W,10.8,4770.6,
0 %, 3 MiB, 24576 MiB,9.41 W,11.6,4771.63,
0 %, 3 MiB, 24576 MiB,10.11 W,10.9,4772.67,
0 %, 3 MiB, 24576 MiB,10.13 W,11.0,4773.7,
0 %, 3 MiB, 24576 MiB,9.79 W,11.0,4774.73,
0 %, 3 MiB, 24576 MiB,9.72 W,11.1,4775.77,
0 %, 3 MiB, 24576 MiB,9.43 W,11.0,4776.8,
0 %, 3 MiB, 24576 MiB,9.59 W,11.0,4777.83,
0 %, 3 MiB, 24576 MiB,9.92 W,11.1,4778.87,
0 %, 3 MiB, 24576 MiB,10.43 W,11.0,4779.9,
0 %, 3 MiB, 24576 MiB,10.65 W,10.7,4780.94,
0 %, 3 MiB, 24576 MiB,9.72 W,11.3,4781.97,
0 %, 3 MiB, 24576 MiB,9.64 W,11.0,4783.0,
0 %, 3 MiB, 24576 MiB,9.71 W,11.4,4784.04,
0 %, 3 MiB, 24576 MiB,10.27 W,10.9,4785.07,
0 %, 3 MiB, 24576 MiB,10.48 W,10.9,4786.11,
0 %, 3 MiB, 24576 MiB,9.92 W,11.6,4787.14,
0 %, 3 MiB, 24576 MiB,10.36 W,10.7,4788.17,
0 %, 3 MiB, 24576 MiB,9.62 W,10.9,4789.21,
0 %, 3 MiB, 24576 MiB,9.78 W,10.9,4790.24,
0 %, 3 MiB, 24576 MiB,10.20 W,10.9,4791.27,
0 %, 3 MiB, 24576 MiB,9.92 W,10.9,4792.31,
0 %, 3 MiB, 24576 MiB,9.92 W,10.9,4793.34,
0 %, 3 MiB, 24576 MiB,9.68 W,10.6,4794.37,
0 %, 3 MiB, 24576 MiB,9.87 W,10.8,4795.41,
0 %, 3 MiB, 24576 MiB,9.53 W,11.2,4796.44,
0 %, 3 MiB, 24576 MiB,9.53 W,11.1,4797.48,
0 %, 3 MiB, 24576 MiB,9.89 W,10.7,4798.51,
0 %, 3 MiB, 24576 MiB,10.10 W,11.1,4799.55,
0 %, 3 MiB, 24576 MiB,10.27 W,10.9,4800.58,
0 %, 3 MiB, 24576 MiB,9.86 W,11.6,4801.62,
0 %, 3 MiB, 24576 MiB,9.70 W,11.0,4802.65,
0 %, 3 MiB, 24576 MiB,9.85 W,10.9,4803.68,
0 %, 3 MiB, 24576 MiB,9.95 W,11.0,4804.72,
0 %, 3 MiB, 24576 MiB,10.40 W,10.7,4805.75,
0 %, 3 MiB, 24576 MiB,10.60 W,11.0,4806.78,
0 %, 3 MiB, 24576 MiB,10.91 W,11.1,4807.82,
0 %, 3 MiB, 24576 MiB,9.92 W,10.8,4808.85,
0 %, 3 MiB, 24576 MiB,9.88 W,10.9,4809.88,
0 %, 3 MiB, 24576 MiB,10.23 W,10.9,4810.92,
0 %, 3 MiB, 24576 MiB,10.24 W,11.4,4811.95,
0 %, 3 MiB, 24576 MiB,10.34 W,11.2,4812.98,
0 %, 3 MiB, 24576 MiB,10.51 W,11.1,4814.02,
0 %, 3 MiB, 24576 MiB,10.73 W,11.2,4815.05,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,4816.09,
0 %, 3 MiB, 24576 MiB,10.41 W,11.6,4817.12,
0 %, 3 MiB, 24576 MiB,10.38 W,11.6,4818.15,
0 %, 3 MiB, 24576 MiB,10.18 W,11.4,4819.19,
0 %, 3 MiB, 24576 MiB,10.31 W,11.2,4820.22,
0 %, 3 MiB, 24576 MiB,10.41 W,11.0,4821.25,
0 %, 3 MiB, 24576 MiB,10.77 W,11.4,4822.29,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,4823.32,
0 %, 3 MiB, 24576 MiB,9.76 W,10.8,4824.35,
0 %, 3 MiB, 24576 MiB,10.01 W,10.8,4825.39,
0 %, 3 MiB, 24576 MiB,10.01 W,10.9,4826.42,
0 %, 3 MiB, 24576 MiB,10.20 W,11.1,4827.45,
0 %, 3 MiB, 24576 MiB,9.99 W,11.0,4828.49,
0 %, 3 MiB, 24576 MiB,10.35 W,11.3,4829.52,
0 %, 3 MiB, 24576 MiB,10.31 W,10.9,4830.56,
0 %, 3 MiB, 24576 MiB,10.28 W,11.9,4831.59,
0 %, 3 MiB, 24576 MiB,10.49 W,10.8,4832.62,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,4833.66,
0 %, 3 MiB, 24576 MiB,10.53 W,10.7,4834.69,
0 %, 3 MiB, 24576 MiB,10.65 W,10.8,4835.72,
0 %, 3 MiB, 24576 MiB,10.32 W,10.9,4836.76,
0 %, 3 MiB, 24576 MiB,10.90 W,11.0,4837.79,
0 %, 3 MiB, 24576 MiB,10.54 W,11.0,4838.83,
0 %, 3 MiB, 24576 MiB,10.40 W,10.8,4839.86,
0 %, 3 MiB, 24576 MiB,10.41 W,10.7,4840.9,
0 %, 3 MiB, 24576 MiB,10.49 W,11.0,4841.94,
0 %, 3 MiB, 24576 MiB,10.16 W,11.1,4842.97,
0 %, 3 MiB, 24576 MiB,10.21 W,11.0,4844.01,
0 %, 3 MiB, 24576 MiB,10.40 W,11.2,4845.04,
0 %, 3 MiB, 24576 MiB,10.49 W,10.8,4846.08,
0 %, 3 MiB, 24576 MiB,10.08 W,11.6,4847.12,
0 %, 3 MiB, 24576 MiB,10.32 W,10.8,4848.15,
0 %, 3 MiB, 24576 MiB,10.25 W,11.0,4849.19,
0 %, 3 MiB, 24576 MiB,10.00 W,10.8,4850.23,
0 %, 3 MiB, 24576 MiB,10.18 W,10.8,4851.26,
0 %, 3 MiB, 24576 MiB,10.45 W,10.9,4852.3,
0 %, 3 MiB, 24576 MiB,10.06 W,10.7,4853.34,
0 %, 3 MiB, 24576 MiB,9.84 W,10.9,4854.37,
0 %, 3 MiB, 24576 MiB,9.80 W,11.0,4855.4,
0 %, 3 MiB, 24576 MiB,9.97 W,10.9,4856.44,
0 %, 3 MiB, 24576 MiB,10.15 W,11.2,4857.47,
0 %, 3 MiB, 24576 MiB,9.91 W,11.0,4858.5,
0 %, 3 MiB, 24576 MiB,10.12 W,10.8,4859.54,
0 %, 3 MiB, 24576 MiB,9.85 W,11.2,4860.57,
0 %, 3 MiB, 24576 MiB,10.17 W,11.7,4861.6,
0 %, 3 MiB, 24576 MiB,10.14 W,11.0,4862.64,
0 %, 3 MiB, 24576 MiB,10.52 W,10.9,4863.67,
0 %, 3 MiB, 24576 MiB,10.83 W,10.9,4864.71,
0 %, 3 MiB, 24576 MiB,10.39 W,11.0,4865.74,
0 %, 3 MiB, 24576 MiB,10.32 W,11.0,4866.77,
0 %, 3 MiB, 24576 MiB,10.43 W,10.9,4867.81,
0 %, 3 MiB, 24576 MiB,10.36 W,10.8,4868.84,
0 %, 3 MiB, 24576 MiB,10.33 W,10.7,4869.87,
0 %, 3 MiB, 24576 MiB,10.23 W,10.9,4870.91,
0 %, 3 MiB, 24576 MiB,10.43 W,11.0,4871.94,
0 %, 3 MiB, 24576 MiB,10.05 W,11.2,4872.98,
0 %, 3 MiB, 24576 MiB,10.00 W,11.0,4874.01,
0 %, 3 MiB, 24576 MiB,10.02 W,11.1,4875.04,
0 %, 3 MiB, 24576 MiB,10.36 W,10.8,4876.08,
0 %, 3 MiB, 24576 MiB,10.66 W,11.6,4877.11,
0 %, 3 MiB, 24576 MiB,10.31 W,11.3,4878.15,
0 %, 3 MiB, 24576 MiB,10.25 W,10.7,4879.18,
0 %, 3 MiB, 24576 MiB,10.39 W,10.8,4880.21,
0 %, 3 MiB, 24576 MiB,10.12 W,11.0,4881.25,
0 %, 3 MiB, 24576 MiB,10.60 W,10.8,4882.28,
0 %, 3 MiB, 24576 MiB,10.57 W,10.9,4883.31,
0 %, 3 MiB, 24576 MiB,10.39 W,10.9,4884.35,
0 %, 3 MiB, 24576 MiB,10.66 W,10.6,4885.38,
0 %, 3 MiB, 24576 MiB,10.30 W,10.8,4886.41,
0 %, 3 MiB, 24576 MiB,10.31 W,11.0,4887.45,
0 %, 3 MiB, 24576 MiB,10.19 W,11.0,4888.48,
0 %, 3 MiB, 24576 MiB,10.04 W,10.9,4889.52,
0 %, 3 MiB, 24576 MiB,10.16 W,11.3,4890.55,
0 %, 3 MiB, 24576 MiB,10.26 W,11.7,4891.58,
0 %, 3 MiB, 24576 MiB,10.50 W,10.9,4892.62,
0 %, 3 MiB, 24576 MiB,10.15 W,10.7,4893.65,
0 %, 3 MiB, 24576 MiB,10.40 W,10.9,4894.68,
0 %, 3 MiB, 24576 MiB,10.66 W,10.9,4895.72,
0 %, 3 MiB, 24576 MiB,10.58 W,10.8,4896.75,
0 %, 3 MiB, 24576 MiB,9.85 W,11.1,4897.78,
0 %, 3 MiB, 24576 MiB,10.24 W,11.1,4898.82,
0 %, 3 MiB, 24576 MiB,10.07 W,10.9,4899.85,
0 %, 3 MiB, 24576 MiB,10.04 W,10.5,4900.88,
0 %, 3 MiB, 24576 MiB,10.25 W,11.0,4901.92,
0 %, 3 MiB, 24576 MiB,10.68 W,11.4,4902.95,
0 %, 3 MiB, 24576 MiB,10.44 W,11.0,4903.98,
0 %, 3 MiB, 24576 MiB,10.31 W,11.1,4905.02,
0 %, 3 MiB, 24576 MiB,10.53 W,11.4,4906.05,
0 %, 3 MiB, 24576 MiB,10.78 W,11.7,4907.08,
0 %, 3 MiB, 24576 MiB,10.37 W,10.8,4908.12,
0 %, 3 MiB, 24576 MiB,10.33 W,11.0,4909.15,
0 %, 3 MiB, 24576 MiB,10.34 W,11.1,4910.18,
0 %, 3 MiB, 24576 MiB,10.38 W,11.0,4911.22,
0 %, 3 MiB, 24576 MiB,10.49 W,10.9,4912.25,
0 %, 3 MiB, 24576 MiB,10.55 W,10.9,4913.28,
0 %, 3 MiB, 24576 MiB,10.47 W,10.8,4914.32,
0 %, 3 MiB, 24576 MiB,10.88 W,10.9,4915.35,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,4916.38,
0 %, 3 MiB, 24576 MiB,10.36 W,10.9,4917.42,
0 %, 3 MiB, 24576 MiB,9.98 W,10.9,4918.45,
0 %, 3 MiB, 24576 MiB,9.80 W,11.1,4919.48,
0 %, 3 MiB, 24576 MiB,9.82 W,10.7,4920.52,
0 %, 3 MiB, 24576 MiB,9.62 W,12.0,4921.55,
0 %, 3 MiB, 24576 MiB,9.86 W,10.8,4922.58,
0 %, 3 MiB, 24576 MiB,9.95 W,10.9,4923.62,
0 %, 3 MiB, 24576 MiB,10.20 W,10.7,4924.65,
0 %, 3 MiB, 24576 MiB,10.16 W,10.8,4925.69,
0 %, 3 MiB, 24576 MiB,10.21 W,11.0,4926.72,
0 %, 3 MiB, 24576 MiB,10.09 W,11.0,4927.75,
0 %, 3 MiB, 24576 MiB,9.85 W,11.2,4928.79,
0 %, 3 MiB, 24576 MiB,10.28 W,10.9,4929.82,
0 %, 3 MiB, 24576 MiB,10.16 W,11.1,4930.85,
0 %, 3 MiB, 24576 MiB,10.33 W,10.8,4931.89,
0 %, 3 MiB, 24576 MiB,9.81 W,11.0,4932.92,
0 %, 3 MiB, 24576 MiB,10.27 W,11.2,4933.96,
0 %, 3 MiB, 24576 MiB,9.68 W,11.1,4934.99,
0 %, 3 MiB, 24576 MiB,10.31 W,11.3,4936.02,
0 %, 3 MiB, 24576 MiB,10.27 W,11.7,4937.06,
0 %, 3 MiB, 24576 MiB,10.07 W,11.0,4938.09,
0 %, 3 MiB, 24576 MiB,10.04 W,11.5,4939.12,
0 %, 3 MiB, 24576 MiB,9.89 W,10.8,4940.16,
